batch_id,material_id,manufacturing_site,manufacture_date,expiry_date,quantity,batch_status
BAT-0009466,MAT-00417,FR_LYON_01,2022-12-26,2023-12-26,33566,RELEASED
BAT-0009467,MAT-00260,HU_BUD_01,2023-11-17,2024-11-17,45881,RELEASED
BAT-0009468,MAT-00248,FR_LYON_02,2023-03-31,2024-09-30,42168,RELEASED
BAT-0009469,MAT-00006,HU_BUD_01,2024-10-06,2027-10-06,42811,RELEASED
BAT-0009470,MAT-00456,ES_BAR_01,2023-10-26,2024-10-26,21755,RELEASED
BAT-0009471,MAT-00483,HU_BUD_01,2025-02-02,2026-02-02,3517,RELEASED
BAT-0009472,MAT-00442,FR_LYON_02,2024-08-11,2025-08-11,38388,RELEASED
BAT-0009473,MAT-00229,FR_LYON_02,2023-10-28,2025-10-28,22730,REJECTED
BAT-0009474,MAT-00155,ES_BAR_01,2024-07-08,2026-07-08,48485,RELEASED
BAT-0009475,MAT-00492,HU_BUD_01,2025-06-13,2026-12-13,38320,REWORK
BAT-0009476,MAT-00376,HU_BUD_01,2025-09-01,2026-03-01,44083,RELEASED
BAT-0009477,MAT-00253,FR_LYON_01,2023-07-05,2024-01-05,45092,RELEASED
BAT-0009478,MAT-00057,FR_LYON_02,2024-05-04,2025-05-04,14825,RELEASED
BAT-0009479,MAT-00437,HU_BUD_01,2025-01-10,2027-01-10,37416,RELEASED
BAT-0009480,MAT-00365,FR_LYON_02,2024-08-28,2027-08-28,12494,RELEASED
BAT-0009481,MAT-00370,ES_BAR_01,2023-11-05,2024-05-05,39868,RELEASED
BAT-0009482,MAT-00079,FR_LYON_01,2025-01-08,2026-01-08,9698,QUARANTINE
BAT-0009483,MAT-00357,FR_LYON_01,2025-04-01,2026-10-01,11828,RELEASED
BAT-0009484,MAT-00271,HU_BUD_01,2025-08-23,2028-08-23,32778,REWORK
BAT-0009485,MAT-00211,HU_BUD_01,2023-10-01,2025-10-01,44096,RELEASED
BAT-0009486,MAT-00052,HU_BUD_01,2025-02-07,2026-08-07,29887,RELEASED
BAT-0009487,MAT-00189,FR_LYON_02,2025-04-28,2026-04-28,19030,RELEASED
BAT-0009488,MAT-00080,HU_BUD_01,2025-06-10,2026-12-10,39106,RELEASED
BAT-0009489,MAT-00481,HU_BUD_01,2023-09-08,2026-09-08,31752,RELEASED
BAT-0009490,MAT-00434,FR_LYON_02,2024-04-24,2027-04-24,46788,RELEASED
BAT-0009491,MAT-00213,FR_LYON_02,2025-03-13,2026-03-13,37743,RELEASED
BAT-0009492,MAT-00016,FR_LYON_02,2023-12-21,2024-12-21,18826,QUARANTINE
BAT-0009493,MAT-00194,FR_LYON_02,2025-10-24,2027-04-24,13262,QUARANTINE
BAT-0009494,MAT-00106,FR_LYON_01,2023-03-30,2025-03-30,8541,RELEASED
BAT-0009495,MAT-00402,ES_BAR_01,2025-10-27,2028-10-27,11996,RELEASED
BAT-0009496,MAT-00106,FR_LYON_01,2025-01-17,2027-01-17,11598,RELEASED
BAT-0009497,MAT-00278,HU_BUD_01,2024-04-21,2025-04-21,46301,RELEASED
BAT-0009498,MAT-00406,ES_BAR_01,2025-08-09,2027-02-09,26632,RELEASED
BAT-0009499,MAT-00236,HU_BUD_01,2025-05-09,2025-11-09,43525,RELEASED
BAT-0009500,MAT-00333,FR_LYON_01,2024-01-07,2025-01-07,27034,RELEASED
BAT-0009501,MAT-00401,FR_LYON_01,2025-11-29,2026-11-29,43543,RELEASED
BAT-0009502,MAT-00365,FR_LYON_02,2025-01-19,2026-01-19,22612,RELEASED
BAT-0009503,MAT-00138,HU_BUD_01,2024-10-30,2025-10-30,1380,RELEASED
BAT-0009504,MAT-00148,FR_LYON_02,2024-01-07,2025-07-07,13240,RELEASED
BAT-0009505,MAT-00194,ES_BAR_01,2025-01-01,2026-01-01,7985,RELEASED
BAT-0009506,MAT-00127,FR_LYON_01,2024-02-10,2027-02-10,21624,REJECTED
BAT-0009507,MAT-00046,ES_BAR_01,2023-10-05,2025-04-05,34419,RELEASED
BAT-0009508,MAT-00032,ES_BAR_01,2025-05-10,2026-05-10,8675,RELEASED
BAT-0009509,MAT-00123,FR_LYON_01,2023-10-16,2024-10-16,38900,REWORK
BAT-0009510,MAT-00029,HU_BUD_01,2024-10-11,2025-04-11,38996,RELEASED
BAT-0009511,MAT-00194,ES_BAR_01,2025-04-02,2025-10-02,27204,RELEASED
BAT-0009512,MAT-00475,FR_LYON_02,2024-01-18,2026-01-18,28171,REWORK
BAT-0009513,MAT-00326,FR_LYON_01,2024-08-28,2026-02-28,10638,REWORK
BAT-0009514,MAT-00384,FR_LYON_01,2023-05-19,2024-05-19,7819,RELEASED
BAT-0009515,MAT-00499,FR_LYON_01,2023-03-18,2026-03-18,13798,RELEASED
BAT-0009516,MAT-00154,ES_BAR_01,2024-09-18,2026-03-18,30447,RELEASED
BAT-0009517,MAT-00027,ES_BAR_01,2025-11-11,2027-11-11,38365,RELEASED
BAT-0009518,MAT-00088,HU_BUD_01,2025-06-18,2028-06-18,42653,RELEASED
BAT-0009519,MAT-00016,HU_BUD_01,2023-09-23,2024-09-23,14287,RELEASED
BAT-0009520,MAT-00032,HU_BUD_01,2024-10-28,2026-10-28,45220,RELEASED
BAT-0009521,MAT-00361,FR_LYON_01,2025-04-07,2028-04-07,6699,RELEASED
BAT-0009522,MAT-00454,ES_BAR_01,2025-02-17,2025-08-17,17228,RELEASED
BAT-0009523,MAT-00011,HU_BUD_01,2024-05-15,2025-11-15,46168,QUARANTINE
BAT-0009524,MAT-00494,ES_BAR_01,2023-02-24,2026-02-24,23564,RELEASED
BAT-0009525,MAT-00337,FR_LYON_01,2024-06-21,2027-06-21,31226,RELEASED
BAT-0009526,MAT-00364,FR_LYON_02,2024-08-19,2027-08-19,45319,RELEASED
BAT-0009527,MAT-00335,FR_LYON_02,2025-06-27,2026-06-27,25613,RELEASED
BAT-0009528,MAT-00004,FR_LYON_02,2024-10-26,2026-04-26,10222,QUARANTINE
BAT-0009529,MAT-00054,HU_BUD_01,2023-02-25,2026-02-25,34075,REJECTED
BAT-0009530,MAT-00137,ES_BAR_01,2025-06-23,2028-06-23,9632,RELEASED
BAT-0009531,MAT-00434,FR_LYON_01,2024-06-28,2024-12-28,24809,RELEASED
BAT-0009532,MAT-00168,HU_BUD_01,2024-02-12,2025-02-12,15614,RELEASED
BAT-0009533,MAT-00263,ES_BAR_01,2024-11-01,2026-05-01,33277,RELEASED
BAT-0009534,MAT-00113,HU_BUD_01,2024-03-13,2025-09-13,6017,REWORK
BAT-0009535,MAT-00450,ES_BAR_01,2024-11-24,2026-05-24,42053,RELEASED
BAT-0009536,MAT-00059,FR_LYON_02,2024-01-13,2025-07-13,5830,RELEASED
BAT-0009537,MAT-00264,HU_BUD_01,2024-04-02,2025-10-02,46760,RELEASED
BAT-0009538,MAT-00471,FR_LYON_02,2025-05-27,2025-11-27,3152,RELEASED
BAT-0009539,MAT-00236,FR_LYON_01,2025-07-26,2026-07-26,12839,RELEASED
BAT-0009540,MAT-00388,ES_BAR_01,2024-05-22,2026-05-22,4681,RELEASED
BAT-0009541,MAT-00016,FR_LYON_01,2024-06-25,2025-06-25,11109,RELEASED
BAT-0009542,MAT-00111,FR_LYON_02,2023-03-05,2024-09-05,29881,RELEASED
BAT-0009543,MAT-00287,FR_LYON_01,2024-12-20,2025-12-20,43381,RELEASED
BAT-0009544,MAT-00049,FR_LYON_02,2024-04-27,2025-10-27,8473,RELEASED
BAT-0009545,MAT-00438,ES_BAR_01,2025-08-10,2027-02-10,46923,RELEASED
BAT-0009546,MAT-00337,ES_BAR_01,2025-05-29,2026-11-29,12229,QUARANTINE
BAT-0009547,MAT-00248,FR_LYON_01,2024-04-30,2025-10-30,14566,RELEASED
BAT-0009548,MAT-00257,FR_LYON_01,2023-11-16,2024-11-16,13290,REJECTED
BAT-0009549,MAT-00382,HU_BUD_01,2024-01-18,2025-07-18,45177,RELEASED
BAT-0009550,MAT-00032,ES_BAR_01,2023-04-19,2024-10-19,35266,RELEASED
BAT-0009551,MAT-00281,FR_LYON_02,2023-02-18,2024-02-18,35212,RELEASED
BAT-0009552,MAT-00416,HU_BUD_01,2024-06-28,2025-12-28,5864,RELEASED
BAT-0009553,MAT-00372,ES_BAR_01,2023-01-26,2023-07-26,31861,RELEASED
BAT-0009554,MAT-00231,FR_LYON_02,2025-09-21,2027-03-21,24277,RELEASED
BAT-0009555,MAT-00266,FR_LYON_01,2022-12-15,2024-12-15,36508,RELEASED
BAT-0009556,MAT-00160,FR_LYON_01,2024-03-19,2027-03-19,23526,QUARANTINE
BAT-0009557,MAT-00261,FR_LYON_02,2025-09-11,2028-09-11,643,RELEASED
BAT-0009558,MAT-00339,FR_LYON_01,2023-09-06,2025-09-06,21915,RELEASED
BAT-0009559,MAT-00289,ES_BAR_01,2023-08-21,2025-02-21,7522,REJECTED
BAT-0009560,MAT-00184,FR_LYON_01,2024-08-29,2026-08-29,47074,RELEASED
BAT-0009561,MAT-00331,ES_BAR_01,2023-03-31,2025-03-31,38956,RELEASED
BAT-0009562,MAT-00338,FR_LYON_02,2025-07-26,2027-07-26,45463,QUARANTINE
BAT-0009563,MAT-00255,FR_LYON_01,2024-01-16,2026-01-16,21648,QUARANTINE
BAT-0009564,MAT-00232,FR_LYON_01,2025-01-03,2025-07-03,4532,QUARANTINE
BAT-0009565,MAT-00075,FR_LYON_02,2025-07-06,2027-01-06,16156,RELEASED
BAT-0009566,MAT-00486,HU_BUD_01,2024-07-16,2025-07-16,2606,REJECTED
BAT-0009567,MAT-00174,FR_LYON_02,2024-12-04,2026-06-04,1279,RELEASED
BAT-0009568,MAT-00011,ES_BAR_01,2023-08-13,2025-08-13,13561,RELEASED
BAT-0009569,MAT-00039,FR_LYON_01,2023-01-01,2026-01-01,26208,RELEASED
BAT-0009570,MAT-00171,HU_BUD_01,2025-08-25,2026-02-25,24456,QUARANTINE
BAT-0009571,MAT-00116,FR_LYON_01,2025-05-09,2026-05-09,16345,RELEASED
BAT-0009572,MAT-00044,HU_BUD_01,2025-03-04,2026-03-04,41295,RELEASED
BAT-0009573,MAT-00306,FR_LYON_02,2025-05-28,2028-05-28,40605,RELEASED
BAT-0009574,MAT-00043,FR_LYON_01,2024-06-30,2025-06-30,15451,RELEASED
BAT-0009575,MAT-00180,FR_LYON_02,2025-03-13,2028-03-13,41820,RELEASED
BAT-0009576,MAT-00113,FR_LYON_01,2024-11-28,2026-05-28,7972,QUARANTINE
BAT-0009577,MAT-00307,ES_BAR_01,2024-04-01,2025-04-01,16410,REWORK
BAT-0009578,MAT-00196,FR_LYON_01,2023-04-14,2024-10-14,151,REJECTED
BAT-0009579,MAT-00123,FR_LYON_01,2025-02-24,2025-08-24,41569,REJECTED
BAT-0009580,MAT-00489,ES_BAR_01,2024-04-08,2026-04-08,761,QUARANTINE
BAT-0009581,MAT-00394,FR_LYON_01,2025-10-21,2026-04-21,14244,QUARANTINE
BAT-0009582,MAT-00165,FR_LYON_02,2023-05-12,2023-11-12,15750,RELEASED
BAT-0009583,MAT-00464,HU_BUD_01,2025-01-04,2027-01-04,13177,RELEASED
BAT-0009584,MAT-00462,FR_LYON_02,2023-08-18,2025-02-18,13807,QUARANTINE
BAT-0009585,MAT-00420,FR_LYON_01,2025-06-19,2026-06-19,42797,RELEASED
BAT-0009586,MAT-00116,ES_BAR_01,2024-05-25,2027-05-25,19915,QUARANTINE
BAT-0009587,MAT-00393,FR_LYON_02,2025-04-12,2026-10-12,5557,RELEASED
BAT-0009588,MAT-00346,FR_LYON_02,2024-04-01,2026-04-01,22588,QUARANTINE
BAT-0009589,MAT-00182,FR_LYON_01,2024-09-05,2027-09-05,26808,QUARANTINE
BAT-0009590,MAT-00389,FR_LYON_01,2025-03-16,2027-03-16,23204,QUARANTINE
BAT-0009591,MAT-00448,HU_BUD_01,2025-04-17,2027-04-17,12250,RELEASED
BAT-0009592,MAT-00066,FR_LYON_01,2025-10-12,2028-10-12,4664,REWORK
BAT-0009593,MAT-00115,FR_LYON_01,2025-08-12,2028-08-12,12351,RELEASED
BAT-0009594,MAT-00213,ES_BAR_01,2023-08-10,2026-08-10,8910,RELEASED
BAT-0009595,MAT-00297,HU_BUD_01,2024-01-13,2026-01-13,18014,RELEASED
BAT-0009596,MAT-00311,ES_BAR_01,2024-09-29,2025-09-29,44328,RELEASED
BAT-0009597,MAT-00490,HU_BUD_01,2025-12-01,2026-06-01,6042,RELEASED
BAT-0009598,MAT-00354,FR_LYON_02,2023-06-13,2025-06-13,15651,RELEASED
BAT-0009599,MAT-00364,FR_LYON_01,2025-11-11,2027-05-11,46158,RELEASED
BAT-0009600,MAT-00008,FR_LYON_01,2024-02-29,2024-08-29,48100,REJECTED
BAT-0009601,MAT-00053,HU_BUD_01,2023-05-20,2024-05-20,10584,RELEASED
BAT-0009602,MAT-00190,FR_LYON_01,2022-12-26,2025-12-26,15921,RELEASED
BAT-0009603,MAT-00103,ES_BAR_01,2024-08-08,2025-08-08,19725,QUARANTINE
BAT-0009604,MAT-00195,HU_BUD_01,2025-09-30,2027-03-30,40089,RELEASED
BAT-0009605,MAT-00400,HU_BUD_01,2024-12-07,2025-06-07,16233,RELEASED
BAT-0009606,MAT-00365,FR_LYON_01,2023-05-30,2025-05-30,11763,RELEASED
BAT-0009607,MAT-00055,ES_BAR_01,2023-11-28,2025-11-28,39944,REWORK
BAT-0009608,MAT-00271,HU_BUD_01,2025-08-28,2027-08-28,23242,RELEASED
BAT-0009609,MAT-00282,FR_LYON_02,2024-07-18,2026-07-18,31963,RELEASED
BAT-0009610,MAT-00260,HU_BUD_01,2024-02-08,2025-08-08,43561,REJECTED
BAT-0009611,MAT-00376,ES_BAR_01,2025-03-27,2028-03-27,19917,REWORK
BAT-0009612,MAT-00067,ES_BAR_01,2024-08-20,2027-08-20,3405,RELEASED
BAT-0009613,MAT-00278,HU_BUD_01,2023-09-24,2025-03-24,30391,RELEASED
BAT-0009614,MAT-00380,ES_BAR_01,2025-04-06,2028-04-06,7003,RELEASED
BAT-0009615,MAT-00459,HU_BUD_01,2025-08-10,2026-02-10,49129,RELEASED
BAT-0009616,MAT-00254,FR_LYON_02,2025-06-13,2026-12-13,39505,RELEASED
BAT-0009617,MAT-00112,FR_LYON_01,2025-03-27,2028-03-27,16465,RELEASED
BAT-0009618,MAT-00313,HU_BUD_01,2025-09-30,2026-09-30,13637,RELEASED
BAT-0009619,MAT-00291,HU_BUD_01,2024-10-18,2027-10-18,27812,RELEASED
BAT-0009620,MAT-00431,FR_LYON_01,2024-06-23,2027-06-23,29888,RELEASED
BAT-0009621,MAT-00325,FR_LYON_01,2025-07-12,2028-07-12,6536,RELEASED
BAT-0009622,MAT-00004,ES_BAR_01,2024-09-04,2025-09-04,13755,REJECTED
BAT-0009623,MAT-00398,ES_BAR_01,2023-08-11,2025-08-11,47120,QUARANTINE
BAT-0009624,MAT-00370,FR_LYON_02,2025-03-03,2025-09-03,19176,QUARANTINE
BAT-0009625,MAT-00097,HU_BUD_01,2024-08-03,2027-08-03,29937,QUARANTINE
BAT-0009626,MAT-00196,ES_BAR_01,2023-12-08,2025-06-08,4863,RELEASED
BAT-0009627,MAT-00283,FR_LYON_02,2024-06-02,2025-12-02,25921,RELEASED
BAT-0009628,MAT-00431,FR_LYON_01,2025-10-26,2027-04-26,34584,QUARANTINE
BAT-0009629,MAT-00455,ES_BAR_01,2024-10-11,2025-10-11,21774,QUARANTINE
BAT-0009630,MAT-00389,HU_BUD_01,2023-11-28,2024-11-28,17583,RELEASED
BAT-0009631,MAT-00317,FR_LYON_01,2025-06-04,2025-12-04,14219,QUARANTINE
BAT-0009632,MAT-00104,ES_BAR_01,2023-09-15,2025-09-15,5001,RELEASED
BAT-0009633,MAT-00134,ES_BAR_01,2025-05-16,2026-11-16,3128,RELEASED
BAT-0009634,MAT-00372,FR_LYON_02,2024-09-12,2027-09-12,6707,QUARANTINE
BAT-0009635,MAT-00093,ES_BAR_01,2024-04-05,2026-04-05,32380,QUARANTINE
BAT-0009636,MAT-00498,FR_LYON_01,2024-03-20,2024-09-20,44388,REWORK
BAT-0009637,MAT-00477,FR_LYON_02,2025-09-06,2026-09-06,2096,RELEASED
BAT-0009638,MAT-00046,ES_BAR_01,2024-02-04,2027-02-04,39538,RELEASED
BAT-0009639,MAT-00447,HU_BUD_01,2024-03-10,2025-09-10,30748,QUARANTINE
BAT-0009640,MAT-00027,HU_BUD_01,2023-02-01,2026-02-01,43965,RELEASED
BAT-0009641,MAT-00354,ES_BAR_01,2022-12-20,2023-12-20,6618,RELEASED
BAT-0009642,MAT-00393,FR_LYON_01,2025-02-12,2026-08-12,19650,RELEASED
BAT-0009643,MAT-00239,ES_BAR_01,2024-02-26,2024-08-26,44394,RELEASED
BAT-0009644,MAT-00168,ES_BAR_01,2024-05-18,2025-05-18,14000,RELEASED
BAT-0009645,MAT-00247,FR_LYON_02,2025-05-11,2027-05-11,41645,QUARANTINE
BAT-0009646,MAT-00283,ES_BAR_01,2024-12-29,2027-12-29,32772,RELEASED
BAT-0009647,MAT-00161,FR_LYON_02,2024-03-16,2025-03-16,13109,QUARANTINE
BAT-0009648,MAT-00191,HU_BUD_01,2023-01-09,2026-01-09,3290,RELEASED
BAT-0009649,MAT-00055,ES_BAR_01,2023-01-22,2024-07-22,10207,RELEASED
BAT-0009650,MAT-00289,HU_BUD_01,2024-09-26,2025-09-26,17204,RELEASED
BAT-0009651,MAT-00005,FR_LYON_02,2024-03-29,2025-09-29,11063,RELEASED
BAT-0009652,MAT-00142,ES_BAR_01,2023-05-26,2024-11-26,39614,RELEASED
BAT-0009653,MAT-00368,FR_LYON_01,2023-07-24,2025-07-24,34594,RELEASED
BAT-0009654,MAT-00033,FR_LYON_02,2025-03-19,2026-03-19,1214,RELEASED
BAT-0009655,MAT-00417,HU_BUD_01,2023-05-04,2024-05-04,12985,QUARANTINE
BAT-0009656,MAT-00415,HU_BUD_01,2023-09-17,2024-03-17,24610,RELEASED
BAT-0009657,MAT-00418,FR_LYON_02,2024-03-08,2024-09-08,27582,RELEASED
BAT-0009658,MAT-00035,FR_LYON_02,2025-08-04,2028-08-04,33962,RELEASED
BAT-0009659,MAT-00341,FR_LYON_01,2023-03-10,2023-09-10,14158,RELEASED
BAT-0009660,MAT-00088,ES_BAR_01,2024-08-27,2026-08-27,41748,RELEASED
BAT-0009661,MAT-00111,FR_LYON_02,2024-11-26,2026-05-26,4672,RELEASED
BAT-0009662,MAT-00234,FR_LYON_02,2023-03-01,2023-09-01,17069,REWORK
BAT-0009663,MAT-00269,ES_BAR_01,2024-10-28,2025-04-28,44558,REJECTED
BAT-0009664,MAT-00191,FR_LYON_01,2025-05-10,2028-05-10,17875,RELEASED
BAT-0009665,MAT-00309,FR_LYON_01,2024-02-13,2026-02-13,3302,QUARANTINE
BAT-0009666,MAT-00074,FR_LYON_02,2023-09-17,2026-09-17,40326,REJECTED
BAT-0009667,MAT-00172,ES_BAR_01,2023-10-09,2024-10-09,13898,RELEASED
BAT-0009668,MAT-00035,ES_BAR_01,2024-01-17,2025-07-17,11048,QUARANTINE
BAT-0009669,MAT-00092,HU_BUD_01,2023-07-09,2026-07-09,30153,RELEASED
BAT-0009670,MAT-00429,ES_BAR_01,2025-08-14,2027-02-14,20970,QUARANTINE
BAT-0009671,MAT-00268,FR_LYON_02,2024-02-29,2026-02-28,28814,RELEASED
BAT-0009672,MAT-00172,HU_BUD_01,2024-05-09,2025-05-09,35369,REJECTED
BAT-0009673,MAT-00250,FR_LYON_02,2023-01-11,2023-07-11,16885,RELEASED
BAT-0009674,MAT-00158,FR_LYON_02,2025-12-07,2026-06-07,26964,RELEASED
BAT-0009675,MAT-00021,FR_LYON_02,2023-12-19,2024-12-19,10188,REJECTED
BAT-0009676,MAT-00130,FR_LYON_02,2025-07-21,2027-07-21,22306,QUARANTINE
BAT-0009677,MAT-00201,HU_BUD_01,2023-07-14,2024-01-14,18079,RELEASED
BAT-0009678,MAT-00288,HU_BUD_01,2023-03-09,2024-03-09,20914,RELEASED
BAT-0009679,MAT-00442,FR_LYON_01,2024-12-04,2026-06-04,40875,RELEASED
BAT-0009680,MAT-00228,HU_BUD_01,2024-12-03,2026-12-03,34427,QUARANTINE
BAT-0009681,MAT-00201,FR_LYON_01,2024-11-21,2026-05-21,36864,RELEASED
BAT-0009682,MAT-00424,HU_BUD_01,2023-12-07,2024-06-07,29399,RELEASED
BAT-0009683,MAT-00183,HU_BUD_01,2023-03-11,2024-03-11,15480,REJECTED
BAT-0009684,MAT-00241,HU_BUD_01,2024-04-15,2024-10-15,49258,RELEASED
BAT-0009685,MAT-00418,FR_LYON_02,2025-04-08,2027-04-08,21743,REJECTED
BAT-0009686,MAT-00415,ES_BAR_01,2024-10-13,2025-04-13,4369,REJECTED
BAT-0009687,MAT-00123,ES_BAR_01,2023-08-20,2025-02-20,2887,RELEASED
BAT-0009688,MAT-00244,FR_LYON_01,2024-07-13,2026-01-13,38914,RELEASED
BAT-0009689,MAT-00371,ES_BAR_01,2024-12-22,2025-12-22,34256,RELEASED
BAT-0009690,MAT-00264,FR_LYON_01,2025-01-01,2027-01-01,35128,RELEASED
BAT-0009691,MAT-00298,ES_BAR_01,2024-08-13,2025-02-13,14526,QUARANTINE
BAT-0009692,MAT-00367,HU_BUD_01,2023-02-28,2024-02-28,41170,RELEASED
BAT-0009693,MAT-00115,HU_BUD_01,2023-11-27,2025-11-27,44124,RELEASED
BAT-0009694,MAT-00210,FR_LYON_02,2024-12-11,2026-12-11,21763,QUARANTINE
BAT-0009695,MAT-00442,FR_LYON_02,2023-12-10,2025-06-10,16925,RELEASED
BAT-0009696,MAT-00471,HU_BUD_01,2024-09-15,2026-09-15,3451,REJECTED
BAT-0009697,MAT-00341,ES_BAR_01,2023-05-24,2023-11-24,41514,RELEASED
BAT-0009698,MAT-00038,HU_BUD_01,2025-05-14,2026-05-14,7639,RELEASED
BAT-0009699,MAT-00032,ES_BAR_01,2024-12-05,2026-12-05,17863,RELEASED
BAT-0009700,MAT-00305,FR_LYON_01,2025-05-02,2026-05-02,657,QUARANTINE
BAT-0009701,MAT-00183,FR_LYON_01,2023-11-03,2024-11-03,1348,RELEASED
BAT-0009702,MAT-00198,HU_BUD_01,2023-06-13,2024-06-13,25214,RELEASED
BAT-0009703,MAT-00274,ES_BAR_01,2025-11-22,2026-11-22,5812,RELEASED
BAT-0009704,MAT-00194,HU_BUD_01,2024-04-10,2025-04-10,35039,RELEASED
BAT-0009705,MAT-00337,FR_LYON_01,2023-01-06,2025-01-06,39166,RELEASED
BAT-0009706,MAT-00035,HU_BUD_01,2025-04-15,2025-10-15,12066,RELEASED
BAT-0009707,MAT-00490,FR_LYON_01,2023-07-04,2026-07-04,25249,RELEASED
BAT-0009708,MAT-00055,FR_LYON_01,2023-03-09,2024-09-09,14317,REJECTED
BAT-0009709,MAT-00274,HU_BUD_01,2024-09-14,2027-09-14,16558,QUARANTINE
BAT-0009710,MAT-00144,FR_LYON_02,2024-04-24,2027-04-24,20854,RELEASED
BAT-0009711,MAT-00483,FR_LYON_01,2025-06-05,2026-12-05,38858,REWORK
BAT-0009712,MAT-00331,FR_LYON_01,2024-08-10,2025-08-10,48290,RELEASED
BAT-0009713,MAT-00126,ES_BAR_01,2023-12-03,2024-12-03,40235,QUARANTINE
BAT-0009714,MAT-00398,HU_BUD_01,2023-05-14,2026-05-14,36747,RELEASED
BAT-0009715,MAT-00015,FR_LYON_02,2025-10-29,2026-04-29,6024,RELEASED
BAT-0009716,MAT-00121,FR_LYON_02,2025-04-02,2026-04-02,16566,RELEASED
BAT-0009717,MAT-00147,FR_LYON_01,2025-08-30,2026-08-30,35306,RELEASED
BAT-0009718,MAT-00166,HU_BUD_01,2025-08-15,2026-02-15,27520,QUARANTINE
BAT-0009719,MAT-00048,FR_LYON_01,2024-07-27,2026-07-27,49042,RELEASED
BAT-0009720,MAT-00466,ES_BAR_01,2024-03-19,2025-03-19,45904,RELEASED
BAT-0009721,MAT-00380,ES_BAR_01,2024-05-28,2025-05-28,48098,REJECTED
BAT-0009722,MAT-00053,ES_BAR_01,2025-03-28,2027-03-28,16948,RELEASED
BAT-0009723,MAT-00021,HU_BUD_01,2024-07-16,2025-01-16,22138,RELEASED
BAT-0009724,MAT-00211,ES_BAR_01,2024-04-01,2025-04-01,25759,QUARANTINE
BAT-0009725,MAT-00264,ES_BAR_01,2024-07-15,2026-07-15,9308,QUARANTINE
BAT-0009726,MAT-00196,HU_BUD_01,2024-07-23,2027-07-23,4433,REJECTED
BAT-0009727,MAT-00117,ES_BAR_01,2024-04-24,2025-04-24,27849,RELEASED
BAT-0009728,MAT-00049,HU_BUD_01,2023-12-08,2025-06-08,30548,RELEASED
BAT-0009729,MAT-00002,ES_BAR_01,2023-06-09,2023-12-09,47687,RELEASED
BAT-0009730,MAT-00046,FR_LYON_01,2025-09-30,2027-03-30,3470,RELEASED
BAT-0009731,MAT-00350,HU_BUD_01,2024-12-05,2025-12-05,11636,QUARANTINE
BAT-0009732,MAT-00314,ES_BAR_01,2023-08-19,2024-08-19,29384,RELEASED
BAT-0009733,MAT-00394,FR_LYON_02,2025-06-04,2027-06-04,6911,RELEASED
BAT-0009734,MAT-00281,HU_BUD_01,2024-11-26,2026-11-26,29837,QUARANTINE
BAT-0009735,MAT-00283,FR_LYON_02,2024-02-06,2025-08-06,14900,QUARANTINE
BAT-0009736,MAT-00140,FR_LYON_02,2023-03-13,2024-03-13,40075,RELEASED
BAT-0009737,MAT-00183,FR_LYON_02,2024-03-19,2027-03-19,36963,RELEASED
BAT-0009738,MAT-00340,HU_BUD_01,2024-01-25,2027-01-25,20809,RELEASED
BAT-0009739,MAT-00467,FR_LYON_01,2023-04-24,2025-04-24,44092,RELEASED
BAT-0009740,MAT-00455,ES_BAR_01,2024-12-22,2026-12-22,24950,RELEASED
BAT-0009741,MAT-00030,FR_LYON_01,2024-07-14,2026-01-14,4151,RELEASED
BAT-0009742,MAT-00497,FR_LYON_01,2025-09-24,2027-09-24,24445,QUARANTINE
BAT-0009743,MAT-00245,FR_LYON_02,2025-04-04,2028-04-04,8987,REJECTED
BAT-0009744,MAT-00283,FR_LYON_02,2023-03-25,2026-03-25,48412,REWORK
BAT-0009745,MAT-00120,HU_BUD_01,2023-12-01,2024-12-01,49711,QUARANTINE
BAT-0009746,MAT-00093,ES_BAR_01,2024-07-21,2026-01-21,25276,QUARANTINE
BAT-0009747,MAT-00492,HU_BUD_01,2024-02-15,2025-02-15,2524,RELEASED
BAT-0009748,MAT-00032,FR_LYON_02,2024-01-13,2024-07-13,46521,RELEASED
BAT-0009749,MAT-00270,FR_LYON_01,2023-11-02,2025-11-02,25773,RELEASED
BAT-0009750,MAT-00217,FR_LYON_02,2024-02-04,2025-08-04,15718,REJECTED
BAT-0009751,MAT-00138,FR_LYON_01,2023-01-04,2023-07-04,1697,RELEASED
BAT-0009752,MAT-00382,FR_LYON_02,2025-06-28,2027-06-28,20254,QUARANTINE
BAT-0009753,MAT-00062,ES_BAR_01,2024-05-07,2025-05-07,47522,RELEASED
BAT-0009754,MAT-00200,FR_LYON_02,2025-06-24,2026-06-24,35278,REJECTED
BAT-0009755,MAT-00428,FR_LYON_01,2023-01-22,2023-07-22,14725,RELEASED
BAT-0009756,MAT-00385,ES_BAR_01,2023-10-18,2025-04-18,47747,RELEASED
BAT-0009757,MAT-00422,ES_BAR_01,2024-07-04,2025-01-04,25509,RELEASED
BAT-0009758,MAT-00261,FR_LYON_02,2023-11-03,2024-05-03,31415,RELEASED
BAT-0009759,MAT-00294,FR_LYON_01,2025-09-30,2026-09-30,16574,RELEASED
BAT-0009760,MAT-00062,ES_BAR_01,2024-01-19,2024-07-19,26750,RELEASED
